base_size,layer_index,petal_index,opening_degree,base_width,length,curvature,twist_angle,thickness
1.5909,3,0,0.1928,0.479418,1.353111,0.298003,0.0,0.036078
1.5909,3,1,0.1928,0.454201,1.25977,0.284476,32.3725,0.034848
1.5909,3,2,0.1928,0.490388,1.387979,0.271216,63.5036,0.038912
1.5909,3,3,0.1928,0.480054,1.415153,0.255548,96.4196,0.033921
1.5909,3,4,0.1928,0.457546,1.292405,0.259558,128.643,0.036888
1.5909,3,5,0.1928,0.493736,1.27727,0.241003,158.9492,0.03586
1.5909,3,6,0.1928,0.507329,1.340411,0.28602,196.7582,0.037601
1.5909,3,7,0.1928,0.439025,1.35482,0.298078,229.4704,0.033699
1.5909,3,8,0.1928,0.475506,1.289759,0.277161,245.5757,0.035063
1.5909,3,9,0.1928,0.486877,1.397079,0.288074,286.68,0.036801
1.5909,3,10,0.1928,0.426914,1.302737,0.260537,328.2881,0.034923
1.5909,3,11,0.1928,0.48361,1.335375,0.285652,350.1519,0.035875
1.5909,3,12,0.1928,0.457824,1.309809,0.272304,391.5061,0.037743
3.3764,1,0,0.6418,0.849061,1.515868,0.700236,0.0,0.095282
3.3764,1,1,0.6418,0.805336,1.643492,0.711245,26.6283,0.083485
3.3764,1,2,0.6418,0.786974,1.721909,0.747113,54.0554,0.089038
3.3764,1,3,0.6418,0.720929,1.569135,0.709216,80.9529,0.095119
3.3764,1,4,0.6418,0.811641,1.591017,0.66921,105.9345,0.088302
3.3764,2,0,0.6418,0.898318,2.256938,0.477332,0.0,0.087369
3.3764,2,1,0.6418,0.87583,2.119193,0.520853,32.961,0.087926
3.3764,2,2,0.6418,0.88322,2.262579,0.466539,67.5124,0.07899
3.3764,2,3,0.6418,0.925478,2.41253,0.497426,100.6652,0.086992
3.3764,2,4,0.6418,0.901709,2.336586,0.471725,140.5435,0.09107
3.3764,2,5,0.6418,0.909387,2.176075,0.457577,169.6222,0.078726
3.3764,2,6,0.6418,0.893852,2.312969,0.51493,207.1112,0.089868
3.3764,2,7,0.6418,0.868275,2.367789,0.483388,235.9551,0.080772
3.3764,3,0,0.6418,0.99807,3.419196,0.243305,0.0,0.077428
3.3764,3,1,0.6418,1.049113,3.516948,0.258202,32.6775,0.077896
3.3764,3,2,0.6418,1.023046,3.529187,0.244179,63.0535,0.076992
3.3764,3,3,0.6418,1.071085,3.373472,0.242363,96.7013,0.074912
3.3764,3,4,0.6418,1.014609,2.999171,0.233091,128.9071,0.071129
3.3764,3,5,0.6418,0.924588,3.12242,0.237701,165.608,0.074718
3.3764,3,6,0.6418,1.059577,3.086523,0.207416,184.488,0.075322
3.3764,3,7,0.6418,1.080886,3.209977,0.25065,221.3494,0.074335
3.3764,3,8,0.6418,0.930616,3.187662,0.257169,262.8531,0.074257
3.3764,3,9,0.6418,1.006478,3.349497,0.257917,297.0343,0.073402
3.3764,3,10,0.6418,0.975148,3.132628,0.253557,315.9222,0.080937
3.3764,3,11,0.6418,1.020487,3.08518,0.229447,358.8278,0.071005
3.3764,3,12,0.6418,1.009812,3.397183,0.259105,368.8542,0.075895
3.5786,1,0,0.8411,0.766746,1.865047,0.711274,0.0,0.101709
3.5786,1,1,0.8411,0.827198,1.84657,0.74374,26.8525,0.094973
3.5786,1,2,0.8411,0.888375,1.731779,0.646222,53.8347,0.092911
3.5786,1,3,0.8411,0.826653,1.826912,0.697139,78.9282,0.096668
3.5786,1,4,0.8411,0.895388,1.837588,0.663886,111.4677,0.09527
3.5786,2,0,0.8411,0.880482,2.391412,0.419154,0.0,0.089838
3.5786,2,1,0.8411,1.141206,2.449088,0.450114,33.4526,0.08396
3.5786,2,2,0.8411,0.997544,2.489801,0.458916,67.8709,0.094019
3.5786,2,3,0.8411,0.920735,2.447928,0.433864,102.7476,0.086405
3.5786,2,4,0.8411,0.993585,2.509523,0.465806,135.1441,0.08691
3.5786,2,5,0.8411,0.954924,2.401382,0.451628,177.616,0.083929
3.5786,2,6,0.8411,0.900742,2.480792,0.43954,205.5347,0.082871
3.5786,2,7,0.8411,0.948764,2.549951,0.43858,236.9717,0.092051
3.5786,3,0,0.8411,0.999029,3.697989,0.222653,0.0,0.082527
3.5786,3,1,0.8411,1.123251,3.597714,0.218111,31.972,0.081792
3.5786,3,2,0.8411,1.051965,3.553101,0.232697,63.0849,0.084813
3.5786,3,3,0.8411,1.002759,3.557704,0.219734,97.2538,0.083217
3.5786,3,4,0.8411,1.041339,3.452623,0.226931,125.0895,0.088447
3.5786,3,5,0.8411,1.105165,3.460978,0.222139,164.3743,0.084065
3.5786,3,6,0.8411,1.039292,3.843836,0.23434,188.6568,0.087631
3.5786,3,7,0.8411,1.078871,3.459856,0.21298,221.3924,0.078185
3.5786,3,8,0.8411,1.118699,3.223436,0.217296,263.503,0.078376
3.5786,3,9,0.8411,1.075484,3.43733,0.217597,290.5887,0.071893
3.5786,3,10,0.8411,1.0651,3.734006,0.241964,316.5771,0.085914
3.5786,3,11,0.8411,1.058059,3.676065,0.241983,362.1514,0.081023
3.5786,3,12,0.8411,1.028107,3.636591,0.208972,363.3962,0.077363
3.5755,1,0,0.189,0.938018,1.520779,0.847944,0.0,0.103955
3.5755,1,1,0.189,0.877181,1.514667,0.851885,26.8519,0.104388
3.5755,1,2,0.189,0.859697,1.519914,0.831349,52.9736,0.105131
3.5755,1,3,0.189,0.823386,1.618626,0.804014,80.9543,0.092951
3.5755,1,4,0.189,0.914881,1.451375,0.896982,108.0885,0.094068
3.5755,2,0,0.189,0.923222,2.08875,0.573832,0.0,0.087887
3.5755,2,1,0.189,0.906947,2.244336,0.581012,34.073,0.089125
3.5755,2,2,0.189,0.916215,1.924686,0.624522,66.5964,0.100646
3.5755,2,3,0.189,0.885713,2.047633,0.543454,105.0964,0.102755
3.5755,2,4,0.189,0.859791,2.250529,0.589211,135.2475,0.082985
3.5755,2,5,0.189,0.941913,2.08053,0.59841,172.2313,0.084767
3.5755,2,6,0.189,0.914484,2.181262,0.556485,201.1365,0.09065
3.5755,2,7,0.189,1.048346,2.05232,0.532534,238.2604,0.093574
3.5755,3,0,0.189,1.202775,3.13542,0.293664,0.0,0.081954
3.5755,3,1,0.189,1.083278,2.81734,0.276011,31.6707,0.077768
3.5755,3,2,0.189,1.08301,3.087168,0.281591,63.2635,0.087161
3.5755,3,3,0.189,1.224828,3.096359,0.30182,97.3727,0.078638
3.5755,3,4,0.189,1.085354,3.333097,0.28589,125.6778,0.081991
3.5755,3,5,0.189,1.094644,2.764291,0.287699,156.2794,0.079081
3.5755,3,6,0.189,1.021658,2.838768,0.278216,199.5779,0.085441
3.5755,3,7,0.189,0.998907,3.172644,0.278516,219.3002,0.081826
3.5755,3,8,0.189,1.101106,3.084593,0.283783,258.5476,0.08067
3.5755,3,9,0.189,1.117686,3.128771,0.275042,292.8295,0.079864
3.5755,3,10,0.189,1.027175,2.980259,0.292799,315.1503,0.087031
3.5755,3,11,0.189,1.016753,3.107333,0.278514,352.3712,0.092329
3.5755,3,12,0.189,1.126355,3.023832,0.271827,378.4815,0.082033
3.7475,1,0,0.904,0.901612,1.844853,0.661988,0.0,0.098755
3.7475,1,1,0.904,0.970303,1.873549,0.646427,27.326,0.104167
3.7475,1,2,0.904,0.943642,2.148239,0.625115,54.6875,0.098651
3.7475,1,3,0.904,0.826743,1.713713,0.672209,82.0332,0.102374
3.7475,1,4,0.904,0.916171,1.849577,0.672365,108.3384,0.100978
3.7475,2,0,0.904,1.015911,2.578661,0.420569,0.0,0.085527
3.7475,2,1,0.904,0.97929,2.678787,0.461787,34.0166,0.090247
3.7475,2,2,0.904,1.069156,2.575727,0.419858,67.8573,0.094034
3.7475,2,3,0.904,1.073055,2.448653,0.452044,106.1221,0.098439
3.7475,2,4,0.904,0.99625,2.771053,0.436146,137.2388,0.093028
3.7475,2,5,0.904,0.960846,2.440429,0.440693,171.0435,0.091092
3.7475,2,6,0.904,1.056179,2.930337,0.423812,214.7583,0.087652
3.7475,2,7,0.904,1.001567,2.522408,0.464957,252.5872,0.096828
3.7475,3,0,0.904,1.181613,3.647685,0.222464,0.0,0.080238
3.7475,3,1,0.904,1.07828,3.958228,0.227382,32.3476,0.089386
3.7475,3,2,0.904,1.082225,3.549736,0.236597,66.2024,0.083524
3.7475,3,3,0.904,1.144196,3.690471,0.216525,92.1966,0.085612
3.7475,3,4,0.904,1.142598,3.495234,0.222363,127.366,0.085038
3.7475,3,5,0.904,1.117828,4.430153,0.222476,160.6171,0.082453
3.7475,3,6,0.904,1.153181,3.648709,0.220722,191.4455,0.090143
3.7475,3,7,0.904,1.208401,3.965323,0.212065,223.6058,0.078036
3.7475,3,8,0.904,1.087341,3.965808,0.197143,254.0043,0.082066
3.7475,3,9,0.904,1.167171,3.476601,0.224622,290.9883,0.083086
3.7475,3,10,0.904,1.099154,3.550818,0.229406,308.3197,0.086455
3.7475,3,11,0.904,1.135365,3.56791,0.21662,353.3845,0.078725
3.7475,3,12,0.904,1.058073,3.964874,0.198885,372.4253,0.085235
3.6693,1,0,0.3367,0.871656,1.563754,0.853308,0.0,0.098535
3.6693,1,1,0.3367,0.826875,1.626745,0.766472,28.363,0.096971
3.6693,1,2,0.3367,0.822304,1.759249,0.770732,55.0517,0.111024
3.6693,1,3,0.3367,0.930457,1.718898,0.825965,84.5638,0.10669
3.6693,1,4,0.3367,0.933269,1.56822,0.814303,107.8584,0.103566
3.6693,2,0,0.3367,1.029635,2.420463,0.593126,0.0,0.092186
3.6693,2,1,0.3367,0.988778,2.124172,0.55048,33.7374,0.094279
3.6693,2,2,0.3367,1.021982,2.288519,0.538006,70.6749,0.095049
3.6693,2,3,0.3367,0.911363,2.267351,0.496301,100.1101,0.090846
3.6693,2,4,0.3367,0.929989,2.038651,0.534907,139.5126,0.089014
3.6693,2,5,0.3367,0.981292,2.098995,0.540812,168.8216,0.097358
3.6693,2,6,0.3367,0.917437,2.211022,0.548487,203.4854,0.098976
3.6693,2,7,0.3367,0.972076,2.161972,0.549841,246.5542,0.080768
3.6693,3,0,0.3367,1.009159,3.601756,0.288512,0.0,0.090829
3.6693,3,1,0.3367,1.040592,3.013094,0.267374,31.2027,0.075649
3.6693,3,2,0.3367,1.129045,3.364416,0.278473,62.7255,0.07909
3.6693,3,3,0.3367,0.982878,3.301985,0.274856,93.0542,0.084476
3.6693,3,4,0.3367,1.100128,3.373457,0.256752,130.4779,0.078877
3.6693,3,5,0.3367,1.056851,3.34017,0.26865,163.9741,0.082269
3.6693,3,6,0.3367,1.103923,2.86952,0.276913,190.0972,0.076508
3.6693,3,7,0.3367,1.165684,3.478038,0.283831,223.2805,0.084014
3.6693,3,8,0.3367,1.132832,3.468524,0.275784,258.7786,0.076741
3.6693,3,9,0.3367,1.147831,3.266847,0.260373,289.2898,0.084106
3.6693,3,10,0.3367,1.112253,3.277088,0.261437,311.3756,0.079025
3.6693,3,11,0.3367,1.088405,3.224949,0.259301,348.1798,0.087494
3.6693,3,12,0.3367,1.071222,3.300976,0.296965,368.6317,0.085371
2.1879,1,0,0.349,0.517575,0.937171,0.822431,0.0,0.064003
2.1879,1,1,0.349,0.548534,0.984682,0.880753,27.9496,0.058134
2.1879,1,2,0.349,0.551617,0.999752,0.793967,58.7702,0.067074
2.1879,1,3,0.349,0.509156,0.934845,0.834478,81.6612,0.067257
2.1879,1,4,0.349,0.538709,0.898859,0.793409,109.4925,0.063012
2.1879,2,0,0.349,0.573768,1.393837,0.549359,0.0,0.051621
2.1879,2,1,0.349,0.579967,1.432761,0.550467,33.3858,0.057518
2.1879,2,2,0.349,0.580521,1.357356,0.511283,70.2538,0.057745
2.1879,2,3,0.349,0.594577,1.322625,0.501897,97.1629,0.054232
2.1879,2,4,0.349,0.61758,1.43538,0.546898,136.3201,0.054028
2.1879,2,5,0.349,0.611703,1.305522,0.557492,176.9868,0.055084
2.1879,2,6,0.349,0.556531,1.236426,0.527183,208.2185,0.058696
2.1879,2,7,0.349,0.632254,1.466119,0.568575,247.1662,0.057865
2.1879,3,0,0.349,0.671879,1.877619,0.255769,0.0,0.053892
2.1879,3,1,0.349,0.650822,1.896074,0.246455,32.1992,0.048552
2.1879,3,2,0.349,0.63277,1.723801,0.284542,63.7973,0.05414
2.1879,3,3,0.349,0.650076,1.918542,0.257568,97.1616,0.051041
2.1879,3,4,0.349,0.710514,1.992575,0.276292,127.9986,0.047966
2.1879,3,5,0.349,0.70218,1.930847,0.259628,162.4131,0.046728
2.1879,3,6,0.349,0.624265,2.022878,0.280191,193.1173,0.05034
2.1879,3,7,0.349,0.647856,2.030499,0.273774,216.0051,0.048666
2.1879,3,8,0.349,0.674685,1.926111,0.280592,245.9757,0.05354
2.1879,3,9,0.349,0.629723,1.984756,0.241324,289.7178,0.048671
2.1879,3,10,0.349,0.675142,2.102583,0.265701,330.5725,0.047799
2.1879,3,11,0.349,0.649286,1.932499,0.265459,366.0674,0.050945
2.1879,3,12,0.349,0.669661,1.911191,0.237708,382.3056,0.046308
2.6171,1,0,0.5562,0.690431,1.246662,0.76473,0.0,0.072044
2.6171,1,1,0.5562,0.586985,1.211077,0.723749,26.3465,0.069169
2.6171,1,2,0.5562,0.643607,1.245217,0.784213,56.5581,0.075137
2.6171,1,3,0.5562,0.62351,1.247452,0.759109,84.3118,0.075531
2.6171,1,4,0.5562,0.643831,1.206601,0.759617,109.5782,0.073942
2.6171,2,0,0.5562,0.665655,1.581071,0.475989,0.0,0.065962
2.6171,2,1,0.5562,0.695533,1.787867,0.494077,35.6635,0.069316
2.6171,2,2,0.5562,0.690927,1.607882,0.482159,69.5807,0.061309
2.6171,2,3,0.5562,0.700183,1.744876,0.508941,104.7317,0.06521
2.6171,2,4,0.5562,0.687788,1.685815,0.500553,137.9947,0.070252
2.6171,2,5,0.5562,0.665683,1.808219,0.442439,168.4989,0.061769
2.6171,2,6,0.5562,0.688896,1.718046,0.516008,205.9492,0.069075
2.6171,2,7,0.5562,0.730169,1.781439,0.477844,239.6272,0.061456
2.6171,3,0,0.5562,0.803087,2.162052,0.241856,0.0,0.062609
2.6171,3,1,0.5562,0.763456,2.528586,0.249461,31.9045,0.056671
2.6171,3,2,0.5562,0.750841,2.475175,0.249401,62.1402,0.060098
2.6171,3,3,0.5562,0.818588,2.397067,0.259547,94.8608,0.061936
2.6171,3,4,0.5562,0.767846,2.466128,0.253455,128.176,0.058411
2.6171,3,5,0.5562,0.801389,2.434678,0.247028,158.0593,0.053923
2.6171,3,6,0.5562,0.803174,2.455061,0.239939,195.0792,0.063231
2.6171,3,7,0.5562,0.84633,2.680317,0.276227,227.8122,0.062239
2.6171,3,8,0.5562,0.738003,2.460206,0.2471,259.8682,0.059756
2.6171,3,9,0.5562,0.817001,2.401873,0.273536,283.6558,0.061537
2.6171,3,10,0.5562,0.746208,2.263312,0.257256,326.6986,0.059441
2.6171,3,11,0.5562,0.785661,2.389685,0.255567,346.1038,0.063163
2.6171,3,12,0.5562,0.734584,2.39659,0.242607,380.3961,0.061275
4.5479,1,0,0.4444,0.973893,2.103482,0.69667,0.0,0.12692
4.5479,1,1,0.4444,1.046511,1.990433,0.791854,29.0262,0.129748
4.5479,1,2,0.4444,1.045748,2.250495,0.760642,54.6419,0.141766
4.5479,1,3,0.4444,1.109898,1.896841,0.871993,84.1636,0.125008
4.5479,1,4,0.4444,1.168696,1.971579,0.787953,111.359,0.133302
4.5479,2,0,0.4444,1.191714,2.673184,0.481571,0.0,0.112744
4.5479,2,1,0.4444,1.164657,2.860403,0.555408,34.6023,0.114883
4.5479,2,2,0.4444,1.240891,2.991823,0.45961,70.1402,0.109522
4.5479,2,3,0.4444,1.163615,2.976844,0.528588,104.938,0.120529
4.5479,2,4,0.4444,1.180674,2.810316,0.536889,139.1548,0.116938
4.5479,2,5,0.4444,1.087962,3.028009,0.509456,173.3687,0.113898
4.5479,2,6,0.4444,1.189171,2.981966,0.497024,209.196,0.114832
4.5479,2,7,0.4444,1.200075,2.756807,0.505491,243.1825,0.11251
4.5479,3,0,0.4444,1.473391,3.941317,0.273726,0.0,0.107963
4.5479,3,1,0.4444,1.259523,3.950698,0.227101,31.9797,0.100091
4.5479,3,2,0.4444,1.311394,4.188949,0.267155,63.932,0.113061
4.5479,3,3,0.4444,1.436116,4.038033,0.250341,96.625,0.109236
4.5479,3,4,0.4444,1.329315,4.087811,0.255772,127.7015,0.09435
4.5479,3,5,0.4444,1.264409,3.774814,0.260397,159.9171,0.101121
4.5479,3,6,0.4444,1.354506,4.252606,0.248803,192.1922,0.102388
4.5479,3,7,0.4444,1.263185,4.276259,0.266837,224.0051,0.104499
4.5479,3,8,0.4444,1.521318,3.992231,0.260735,251.1943,0.103961
4.5479,3,9,0.4444,1.379062,4.356206,0.256351,286.4663,0.098207
4.5479,3,10,0.4444,1.207663,3.943325,0.255696,307.6376,0.094397
4.5479,3,11,0.4444,1.512378,4.221775,0.253267,357.5795,0.097851
4.5479,3,12,0.4444,1.331323,4.153642,0.25931,375.6113,0.095352
1.5397,1,0,0.5755,0.384111,0.709319,0.771961,0.0,0.044771
1.5397,1,1,0.5755,0.348659,0.809608,0.730315,27.9549,0.041859
1.5397,1,2,0.5755,0.365841,0.712896,0.751945,54.6315,0.039815
1.5397,1,3,0.5755,0.38191,0.731998,0.779989,81.4024,0.042602
1.5397,1,4,0.5755,0.35167,0.689864,0.783319,114.7306,0.042225
1.5397,2,0,0.5755,0.444064,0.934289,0.509748,0.0,0.040547
1.5397,2,1,0.5755,0.412736,1.077764,0.508771,34.7475,0.038656
1.5397,2,2,0.5755,0.425663,1.008661,0.481195,69.6995,0.036816
1.5397,2,3,0.5755,0.415997,0.955017,0.501144,107.631,0.040055
1.5397,2,4,0.5755,0.419459,0.914593,0.528754,136.416,0.037661
1.5397,2,5,0.5755,0.426226,0.954857,0.505547,176.9763,0.039833
1.5397,2,6,0.5755,0.425735,0.956088,0.481754,209.0734,0.038909
1.5397,2,7,0.5755,0.424406,0.981596,0.500634,241.0678,0.038393
1.5397,3,0,0.5755,0.468929,1.556618,0.255905,0.0,0.031896
1.5397,3,1,0.5755,0.477715,1.41545,0.274286,31.7856,0.037023
1.5397,3,2,0.5755,0.474762,1.323106,0.261513,61.8535,0.036273
1.5397,3,3,0.5755,0.467578,1.520267,0.240318,93.9628,0.036171
1.5397,3,4,0.5755,0.45983,1.518908,0.252421,130.8946,0.031647
1.5397,3,5,0.5755,0.45774,1.456455,0.233398,158.1154,0.03544
1.5397,3,6,0.5755,0.489191,1.506826,0.238868,198.1982,0.036063
1.5397,3,7,0.5755,0.436361,1.465859,0.255697,230.2428,0.031856
1.5397,3,8,0.5755,0.428616,1.389126,0.265236,255.611,0.032331
1.5397,3,9,0.5755,0.451865,1.449412,0.228645,283.7642,0.033362
1.5397,3,10,0.5755,0.460353,1.396891,0.234439,334.1161,0.033869
1.5397,3,11,0.5755,0.439084,1.457324,0.269896,346.4785,0.034077
1.5397,3,12,0.5755,0.398182,1.343214,0.245085,381.1897,0.034984
1.6361,1,0,0.7766,0.379645,0.810404,0.69778,0.0,0.049563
1.6361,1,1,0.7766,0.381085,0.775852,0.70204,27.3782,0.041158
1.6361,1,2,0.7766,0.389608,0.770937,0.717428,54.8837,0.043841
1.6361,1,3,0.7766,0.424686,0.800794,0.669496,83.4883,0.048355
1.6361,1,4,0.7766,0.416779,0.764161,0.68156,106.1129,0.043239
1.6361,2,0,0.7766,0.442599,1.162909,0.492187,0.0,0.036644
1.6361,2,1,0.7766,0.419768,1.07429,0.507083,33.6751,0.042641
1.6361,2,2,0.7766,0.452392,1.099674,0.436558,67.639,0.041053
1.6361,2,3,0.7766,0.450233,1.128072,0.425793,103.1737,0.040921
1.6361,2,4,0.7766,0.455284,1.109937,0.488952,141.3659,0.038553
1.6361,2,5,0.7766,0.440518,1.13073,0.428737,172.3957,0.038054
1.6361,2,6,0.7766,0.465009,1.117346,0.47656,200.3708,0.035979
1.6361,2,7,0.7766,0.429212,1.090439,0.48624,250.1774,0.041664
1.6361,3,0,0.7766,0.491926,1.617828,0.236358,0.0,0.0351
1.6361,3,1,0.7766,0.477316,1.649952,0.21315,31.7645,0.035453
1.6361,3,2,0.7766,0.528581,1.561286,0.25396,63.0448,0.03568
1.6361,3,3,0.7766,0.498442,1.593997,0.230556,93.7926,0.035563
1.6361,3,4,0.7766,0.504572,1.575903,0.223809,129.5916,0.032629
1.6361,3,5,0.7766,0.476402,1.584012,0.220741,156.1503,0.033763
1.6361,3,6,0.7766,0.527183,1.690407,0.22419,197.6777,0.036603
1.6361,3,7,0.7766,0.484949,1.595353,0.215508,221.7409,0.038782
1.6361,3,8,0.7766,0.507527,1.544368,0.225779,246.3188,0.037115
1.6361,3,9,0.7766,0.509896,1.738657,0.255769,282.6984,0.039447
1.6361,3,10,0.7766,0.478659,1.517221,0.201509,309.9178,0.035988
1.6361,3,11,0.7766,0.487437,1.659336,0.212264,357.8982,0.034965
1.6361,3,12,0.7766,0.493825,1.567893,0.223087,385.7035,0.038014
1.3024,1,0,0.6915,0.306683,0.630687,0.759941,0.0,0.03431
1.3024,1,1,0.6915,0.306157,0.606194,0.748883,26.8784,0.035898
1.3024,1,2,0.6915,0.335352,0.636584,0.775313,56.4096,0.034808
1.3024,1,3,0.6915,0.308879,0.646107,0.705102,81.3835,0.035985
1.3024,1,4,0.6915,0.325195,0.682545,0.702593,109.0472,0.036556
1.3024,2,0,0.6915,0.358712,0.964042,0.498208,0.0,0.032669
1.3024,2,1,0.6915,0.352393,0.855927,0.496975,35.1637,0.030846
1.3024,2,2,0.6915,0.362468,0.852934,0.478757,70.2519,0.030503
1.3024,2,3,0.6915,0.341236,0.845523,0.480205,102.7011,0.030232
1.3024,2,4,0.6915,0.318481,0.800563,0.452326,137.4407,0.033352
1.3024,2,5,0.6915,0.373502,0.933393,0.489401,175.03,0.029561
1.3024,2,6,0.6915,0.364872,0.844823,0.487487,205.5237,0.029047
1.3024,2,7,0.6915,0.355309,0.935431,0.497777,239.3594,0.033392
1.3024,3,0,0.6915,0.3846,1.276332,0.231468,0.0,0.031528
1.3024,3,1,0.6915,0.389502,1.285792,0.221446,31.2964,0.026841
1.3024,3,2,0.6915,0.395815,1.324137,0.247993,64.3273,0.027525
1.3024,3,3,0.6915,0.395179,1.219189,0.23505,98.0777,0.027301
1.3024,3,4,0.6915,0.374648,1.294766,0.229139,119.4364,0.029937
1.3024,3,5,0.6915,0.386414,1.303559,0.248679,160.7259,0.027103
1.3024,3,6,0.6915,0.360239,1.237965,0.228282,194.8859,0.028898
1.3024,3,7,0.6915,0.391452,1.224266,0.256848,213.6883,0.02697
1.3024,3,8,0.6915,0.408259,1.266005,0.220348,252.8289,0.028193
1.3024,3,9,0.6915,0.433471,1.176093,0.238665,291.0735,0.027572
1.3024,3,10,0.6915,0.399003,1.200553,0.2318,309.2301,0.028157
1.3024,3,11,0.6915,0.407063,1.379155,0.249065,339.2454,0.03237
1.3024,3,12,0.6915,0.408584,1.359734,0.241621,389.0386,0.027047
4.6837,1,0,0.3489,1.058949,2.223053,0.831697,0.0,0.128601
4.6837,1,1,0.3489,1.147644,1.989822,0.83064,26.3378,0.138196
4.6837,1,2,0.3489,1.116289,1.901825,0.837745,53.6824,0.1451
4.6837,1,3,0.3489,1.16778,1.996288,0.785725,82.4647,0.117201
4.6837,1,4,0.3489,1.130759,1.966263,0.765654,111.2081,0.123136
4.6837,2,0,0.3489,1.220787,2.831235,0.541051,0.0,0.120181
4.6837,2,1,0.3489,1.346877,2.920874,0.523804,33.7078,0.11147
4.6837,2,2,0.3489,1.29379,3.008483,0.502204,72.6838,0.12048
4.6837,2,3,0.3489,1.337481,3.000848,0.508299,107.0001,0.116708
4.6837,2,4,0.3489,1.285341,2.881167,0.54346,136.9333,0.110733
4.6837,2,5,0.3489,1.320073,3.11085,0.465634,176.9462,0.129817
4.6837,2,6,0.3489,1.175972,3.017897,0.570533,210.5954,0.119288
4.6837,2,7,0.3489,1.176319,2.852139,0.56712,243.9591,0.11451
4.6837,3,0,0.3489,1.473662,4.174755,0.286013,0.0,0.107966
4.6837,3,1,0.3489,1.406427,4.361246,0.277906,31.5059,0.107204
4.6837,3,2,0.3489,1.435767,4.482758,0.264384,61.9194,0.095728
4.6837,3,3,0.3489,1.381032,3.946962,0.263784,96.2179,0.099396
4.6837,3,4,0.3489,1.403372,4.061559,0.283823,127.598,0.111544
4.6837,3,5,0.3489,1.474031,4.189357,0.275847,154.7933,0.100966
4.6837,3,6,0.3489,1.495433,4.442984,0.285623,181.9945,0.108735
4.6837,3,7,0.3489,1.343413,3.771995,0.278361,227.6672,0.102341
4.6837,3,8,0.3489,1.323568,4.362984,0.272802,252.4421,0.114359
4.6837,3,9,0.3489,1.458259,4.02744,0.282302,281.1281,0.107368
4.6837,3,10,0.3489,1.421859,4.323874,0.269931,308.9055,0.106357
4.6837,3,11,0.3489,1.449503,4.356755,0.274895,355.6813,0.099745
4.6837,3,12,0.3489,1.384815,4.411521,0.262008,375.2312,0.117195
4.9999,1,0,0.3163,1.258754,2.125275,0.816399,0.0,0.134189
4.9999,1,1,0.3163,1.254601,2.142084,0.879384,26.625,0.138506
4.9999,1,2,0.3163,1.242057,2.060848,0.839827,54.1677,0.133176
4.9999,1,3,0.3163,1.235461,2.121668,0.862181,83.7415,0.142403
4.9999,1,4,0.3163,1.096745,2.219424,0.846774,114.408,0.140126
4.9999,2,0,0.3163,1.367868,2.828058,0.526101,0.0,0.127334
4.9999,2,1,0.3163,1.22207,2.768084,0.500635,34.1214,0.142133
4.9999,2,2,0.3163,1.344293,3.268606,0.556435,68.8106,0.126455
4.9999,2,3,0.3163,1.21155,3.035923,0.560959,101.5157,0.135468
4.9999,2,4,0.3163,1.384944,3.302198,0.525994,141.6508,0.108249
4.9999,2,5,0.3163,1.470472,3.060759,0.537951,179.4399,0.118154
4.9999,2,6,0.3163,1.337093,2.914071,0.570614,212.5889,0.12108
4.9999,2,7,0.3163,1.393011,3.093836,0.577527,235.7999,0.120396
4.9999,3,0,0.3163,1.363414,4.461911,0.26529,0.0,0.119427
4.9999,3,1,0.3163,1.578547,4.424132,0.295596,30.7994,0.109137
4.9999,3,2,0.3163,1.435657,4.080433,0.279157,65.3534,0.104605
4.9999,3,3,0.3163,1.472765,4.571513,0.244607,92.2637,0.108206
4.9999,3,4,0.3163,1.551047,4.383626,0.277648,128.8385,0.112084
4.9999,3,5,0.3163,1.392948,4.386849,0.289629,153.85,0.118013
4.9999,3,6,0.3163,1.60481,4.48785,0.266386,190.6279,0.120015
4.9999,3,7,0.3163,1.523702,3.832738,0.265508,214.0325,0.113222
4.9999,3,8,0.3163,1.568002,4.657562,0.295507,239.6929,0.123049
4.9999,3,9,0.3163,1.46405,4.192512,0.263005,296.3151,0.116414
4.9999,3,10,0.3163,1.471315,4.54671,0.272367,318.7455,0.117098
4.9999,3,11,0.3163,1.575825,4.539353,0.283641,359.9897,0.115347
4.9999,3,12,0.3163,1.589676,4.193977,0.279283,382.0299,0.104042
4.2356,1,0,0.3701,1.067777,1.772211,0.764888,0.0,0.108412
4.2356,1,1,0.3701,1.06899,2.021978,0.839487,26.698,0.119653
4.2356,1,2,0.3701,0.92046,1.937077,0.782503,55.6523,0.120355
4.2356,1,3,0.3701,0.976139,1.861925,0.764613,82.2477,0.1188
4.2356,1,4,0.3701,1.153653,1.910543,0.800632,104.661,0.123283
4.2356,2,0,0.3701,1.159627,2.780352,0.544092,0.0,0.104622
4.2356,2,1,0.3701,1.101485,2.726097,0.521532,34.4377,0.108322
4.2356,2,2,0.3701,1.13701,2.425602,0.511953,68.0433,0.102301
4.2356,2,3,0.3701,1.119965,2.624453,0.520878,102.3496,0.107983
4.2356,2,4,0.3701,1.145709,2.724891,0.540324,139.0569,0.111484
